timestamp,temperature_C,voltage_V,vibration_g,current_A,motor_load_%,status,anomaly
2025-05-29 00:11:49.889122,44.21279028750888,352.9520589130176,0.2126637673923922,142.21162082407304,55.91979623268371,Normal,Normal
2025-05-29 00:11:59.889122,44.4320093971401,355.6731391654392,0.1427178038777922,150.5186569078601,45.98693916071015,Normal,Normal
2025-05-29 00:12:09.889122,46.42266579404284,332.20815497664887,0.186988109585346,131.1929472800555,96.65469060427397,Normal,Normal
2025-05-29 00:12:19.889122,59.24959648920957,369.183233053086,0.2448514977043192,215.101815303465,65.12500306350577,Normal,Normal
2025-05-29 00:12:29.889122,42.78228483627191,354.1545628959262,0.2167056879602173,175.3887911552928,54.37224552002941,Normal,Normal
2025-05-29 00:12:39.889122,58.15170417647217,335.7371678324077,0.1344197107304547,180.01953467483398,52.58329298655947,Normal,Normal
2025-05-29 00:12:49.889122,60.19039676528664,345.434433273338,0.1817527118125027,134.98475148573266,49.25324034117148,Normal,Normal
2025-05-29 00:12:59.889122,52.463388807012855,375.2182757565005,0.2113059698237198,198.1004320338745,51.120038908062384,Normal,Normal
2025-05-29 00:13:09.889122,70.70805240516744,341.10536047723605,0.1751439670904515,155.2619440313952,47.68854300370048,Normal,Normal
2025-05-29 00:13:19.889122,51.1167109917796,337.0844278009245,0.17303311981711,153.09317343645375,60.31464307441048,Normal,Normal
2025-05-29 00:13:29.889122,63.03342665977377,325.6926957857888,0.1745167914882998,112.0603599425575,51.39610059666229,Normal,Normal
2025-05-29 00:13:39.889122,70.5874574691706,365.98580325252505,0.1759606179635651,204.7223301891225,55.30902055923264,Normal,Normal
2025-05-29 00:13:49.889122,45.36172906514632,324.9633230335279,0.1189681006576567,139.2975183219054,57.291175047328025,Normal,Normal
2025-05-29 00:13:59.889122,49.14561119109718,356.0976110400711,0.0738713420954558,190.2315972390973,86.69384452552414,Normal,Normal
2025-05-29 00:14:09.889122,48.89970977970825,346.6727637070082,0.1696553371084645,147.03054918630573,56.44950485190433,Normal,Normal
2025-05-29 00:14:19.889122,53.125360129366754,368.309999014337,0.1507926917236079,151.67109979807904,72.86155450432503,Normal,Normal
2025-05-29 00:14:29.889122,56.45725075297001,354.05230104017073,0.1155558926569836,163.7028811103785,72.61168215830867,Normal,Normal
2025-05-29 00:14:39.889122,51.42272540931898,344.5176781107404,0.2908675643468418,100.70826892071663,75.71881975179029,Normal,Normal
2025-05-29 00:14:49.889122,48.3745855565904,359.26623068442035,0.2211795315010602,171.64247913609884,71.93048440707031,Normal,Normal
2025-05-29 00:14:59.889122,46.53750156411047,339.6172010512092,0.1346132197862446,152.46512279663267,90.56259526723086,Normal,Normal
2025-05-29 00:15:09.889122,48.48749002982994,357.904539584332,0.1870932379139268,94.20323491921788,75.81109594938421,Normal,Normal
2025-05-29 00:15:19.889122,63.906682983810455,357.2122202232732,0.251358818612056,139.63509748729982,87.12175174740975,Normal,Normal
2025-05-29 00:15:29.889122,54.18978469932767,344.841804802521,0.2042794997075434,96.03896788672458,98.16341860560466,Normal,Normal
2025-05-29 00:15:39.889122,63.20512987988177,320.54797418176787,0.1805542301169358,190.63963297545712,61.57376649893294,Normal,Normal
2025-05-29 00:15:49.889122,48.54626454189582,336.71397961504346,0.162678263628078,164.97477819022268,71.43898830802691,Normal,Normal
2025-05-29 00:15:59.889122,65.99556107518323,365.9004620294016,0.2178243027454477,149.98182709850647,60.657199657250025,Normal,Normal
2025-05-29 00:16:09.889122,58.85296165172778,343.41007521091205,0.2247428608738305,174.54394981106304,88.2954206955054,Normal,Normal
2025-05-29 00:16:19.889122,52.68368265393264,351.9085107850811,0.1262791776102333,155.66921771833844,54.13821543945927,Normal,Normal
2025-05-29 00:16:29.889122,50.67786112649899,345.8161649910868,0.2983867786803814,128.64935481099076,68.79450576319981,Normal,Normal
2025-05-29 00:16:39.889122,71.77586211946388,340.82865960457104,0.2352816416223418,133.84971391473195,59.96900653001949,Normal,Normal
2025-05-29 00:16:49.889122,39.62871522892728,346.7684693838899,0.1964002238101129,132.10508610787983,95.51014150023938,Normal,Normal
2025-05-29 00:16:59.889122,42.01132478444264,350.6517241444431,0.1945685938355789,112.93465481271076,59.821335313881455,Normal,Normal
2025-05-29 00:17:09.889122,61.906267606892335,341.69548968998504,0.219572475125722,189.8797429130776,58.58664363606752,Normal,Normal
2025-05-29 00:17:19.889122,57.55135590158886,337.39951110490534,0.1686527155107174,210.4867870884673,71.34227745505694,Normal,Normal
2025-05-29 00:17:29.889122,51.643886155203255,373.7064917214448,0.1362069655317742,126.20285154606152,58.66229495456838,Normal,Normal
2025-05-29 00:17:39.889122,59.16566322994413,303.2734749359901,0.1341269814804046,113.1307517619997,63.386229907592806,Normal,Normal
2025-05-29 00:17:49.889122,55.70288893129294,345.3621800558478,0.1481663479730275,145.2737882123215,71.24679825952887,Normal,Normal
2025-05-29 00:17:59.889122,52.0917312792729,338.29154101570606,0.19753747093512,134.0563310354552,84.1356655569121,Normal,Normal
2025-05-29 00:18:09.889122,46.83590020697968,349.10736965068963,0.1798800388780892,151.75407394999365,49.82216933344753,Normal,Normal
2025-05-29 00:18:19.889122,63.86785598405751,365.5060473883984,0.1920321935560827,189.29075034403616,66.90645820808378,Normal,Normal
2025-05-29 00:18:29.889122,59.62099022911676,323.21050828283734,0.1651256296762114,207.3142912661321,73.78639124810489,Normal,Normal
2025-05-29 00:18:39.889122,58.70260788958858,347.31223938950905,0.1446622161883962,202.2977129943859,85.71204730473751,Normal,Normal
2025-05-29 00:18:49.889122,65.40635213751672,334.8833035239613,0.2365212638783556,131.92999174360958,74.8586072204861,Normal,Normal
2025-05-29 00:18:59.889122,78.54946311516886,361.6390283352958,0.170110416310216,163.8345434655887,70.22489835180531,Faulty,Normal
2025-05-29 00:19:09.889122,50.69228523303977,367.9917875934416,0.2272885461368429,178.12861787037212,95.23993483847072,Normal,Normal
2025-05-29 00:19:19.889122,75.6299456484164,354.6583012677662,0.1896381284822125,154.78070553701784,38.567996048229446,Faulty,Normal
2025-05-29 00:19:29.889122,60.15204397650432,340.9012041360693,0.2123325983356485,169.99865298656937,79.16367001603801,Normal,Normal
2025-05-29 00:19:39.889122,64.69013206812377,335.0363388407375,0.2164705533949338,158.45074887107108,63.01438207197975,Normal,Normal
2025-05-29 00:19:49.889122,74.40293610185175,344.10071451232454,0.2265018215490489,132.37812967500042,64.5879188144501,Normal,Normal
2025-05-29 00:19:59.889122,65.90513831932464,335.18242834742284,0.2389538128126822,148.32215158784572,63.863071782322365,Normal,Normal
2025-05-29 00:20:09.889122,60.40031784966886,362.3494854052514,0.204626835534879,114.49372511979077,78.3010480564845,Normal,Normal
2025-05-29 00:20:19.889122,64.03632214376634,354.82015410055044,0.2457552918256965,154.5843440478603,61.40841431638059,Normal,Normal
2025-05-29 00:20:29.889122,47.36689998513992,374.7220408774475,0.1524846178380299,136.17788943335432,59.15646821258159,Normal,Normal
2025-05-29 00:20:39.889122,54.355298324051496,365.3655787722731,0.1730737369634492,150.77083158183288,86.93906393673927,Normal,Normal
2025-05-29 00:20:49.889122,71.56291283734572,364.0370668191039,0.1652618186253681,171.746001607027,60.832180708640486,Normal,Normal
2025-05-29 00:20:59.889122,53.58963181719311,344.59266427745195,0.1645824511541886,162.74102848981408,64.57652439659155,Normal,Normal
2025-05-29 00:21:09.889122,61.50095306705144,345.02858815273794,0.1741913163416667,125.3893439061142,66.99847838716727,Normal,Normal
2025-05-29 00:21:19.889122,67.9573341420391,347.7107374294153,0.1499478205985565,184.14382082631369,82.8983873979284,Normal,Normal
2025-05-29 00:21:29.889122,66.85270723898556,346.2130693408374,0.1782712328640047,203.1123919227618,66.55957182506441,Normal,Normal
2025-05-29 00:21:39.889122,50.33480831594536,349.06191943972124,0.2375704335404986,154.94451682219855,53.52598788910643,Normal,Normal
2025-05-29 00:21:49.889122,47.871752099982906,349.1709184901703,0.1761970632657445,164.17131534092408,65.01955341197888,Normal,Normal
2025-05-29 00:21:59.889122,52.12420977088309,333.2957482726472,0.1598949041921828,177.9904970156458,54.35045634169744,Normal,Normal
2025-05-29 00:22:09.889122,51.780279562192014,340.46513003410126,0.152741996479731,130.0824893109256,77.0322395733762,Normal,Normal
2025-05-29 00:22:19.889122,59.483905027072666,334.74381399349187,0.127238626907277,174.3508497415338,95.21005632370677,Normal,Normal
2025-05-29 00:22:29.889122,47.8007311624073,353.0330608973373,0.1921836813559519,167.18377793585722,69.3822574016639,Normal,Normal
2025-05-29 00:22:39.889122,65.56541821085844,356.90542878981074,0.2002398076046839,195.9628995278918,52.96129310211741,Normal,Normal
2025-05-29 00:22:49.889122,52.54119093355343,356.937618236202,0.2401835599394504,106.36560534251076,41.42649499528957,Normal,Normal
2025-05-29 00:22:59.889122,47.15519381109853,355.7562208597451,0.1716482875168392,137.9522233541734,70.57902488484906,Normal,Normal
2025-05-29 00:23:09.889122,32.566920748661445,356.03871592993937,0.1461909713951819,141.9458321071743,59.478165304807945,Normal,Normal
2025-05-29 00:23:19.889122,45.016613820393744,368.3014215516574,0.3139224470956228,126.00243574102817,80.74010632235293,Faulty,Normal
2025-05-29 00:23:29.889122,36.845507976940496,369.87941624832376,0.2186734633104697,152.69810803056808,59.445178119900135,Normal,Normal
2025-05-29 00:23:39.889122,58.683816363443725,352.6783230894339,0.215150559385103,151.8899174829941,56.326201208757816,Normal,Normal
2025-05-29 00:23:49.889122,61.031022779696514,353.8044258501204,0.2097528030766543,185.9151768098664,53.9945927901367,Normal,Normal
2025-05-29 00:23:59.889122,73.70235045553987,341.8259189578758,0.2188364518238724,181.3038211999298,80.18443131222702,Normal,Normal
2025-05-29 00:24:09.889122,58.31226821745434,341.0047056463092,0.2260877819667999,114.06989678399924,74.86311800060538,Normal,Normal
2025-05-29 00:24:19.889122,66.79854327249043,355.53695398651763,0.2086263755260252,93.72440752480088,51.44122710468925,Normal,Normal
2025-05-29 00:24:29.889122,46.78603598205179,358.29679835459274,0.2104156053707929,162.90485978090706,75.62094970589263,Normal,Normal
2025-05-29 00:24:39.889122,67.78404794468402,372.5198578742451,0.2642050367539283,124.39626559008396,62.82408912524414,Normal,Normal
2025-05-29 00:24:49.889122,57.447804545274245,343.18970563185536,0.2545775656028329,156.0037309170903,92.51322385073571,Normal,Normal
2025-05-29 00:24:59.889122,38.35335290221903,316.2098847297726,0.2575374416316746,128.27909554073673,50.978021715152806,Normal,Anomaly
2025-05-29 00:25:09.889122,67.38008520243972,318.49137652896025,0.1616896360047126,201.37525715543663,71.58782094492956,Normal,Normal
2025-05-29 00:25:19.889122,72.45672364066132,341.5619116387666,0.1746953968117297,197.78976833014428,61.71608697710504,Normal,Normal
2025-05-29 00:25:29.889122,44.99374475345537,349.06461378366845,0.1251106447670157,176.49726389074655,44.43274052246502,Normal,Normal
2025-05-29 00:25:39.889122,50.947499725211394,341.0228119574728,0.1926522306825498,142.37229024141052,76.6612533685294,Normal,Normal
2025-05-29 00:25:49.889122,52.38539750181824,344.0283311377767,0.1873077695007863,150.75643416528533,57.33122328358774,Normal,Normal
2025-05-29 00:25:59.889122,66.27954675954524,323.6627238659105,0.2301609509897729,168.00092642431412,72.64274633683605,Normal,Normal
2025-05-29 00:26:09.889122,50.85735976195158,352.21364391534576,0.2499600964716981,143.41532043705678,83.96817507079588,Normal,Normal
2025-05-29 00:26:19.889122,55.98066749554981,349.5359631435433,0.2540650480234221,168.00697594396252,65.32808952317706,Normal,Normal
2025-05-29 00:26:29.889122,69.93280418957619,341.0894059103661,0.0758210166386336,151.8050402337816,74.49967997201696,Normal,Normal
2025-05-29 00:26:39.889122,65.60020597206288,334.816437696187,0.3068040719910558,169.30834407670852,72.26446958805745,Faulty,Normal
2025-05-29 00:26:49.889122,51.803776006242174,362.91622412201866,0.1399151390575184,155.24315563719506,57.36869252270094,Normal,Normal
2025-05-29 00:26:59.889122,44.87859768879446,398.4415376821556,0.2582441124556327,120.86487968442572,52.18681699304591,Normal,Normal
2025-05-29 00:27:09.889122,53.69276546050485,328.7501315812467,0.269076519965795,141.189607024313,51.40560840113481,Normal,Normal
2025-05-29 00:27:19.889122,66.62707376833413,337.3527319145148,0.2453233133893294,202.22728166332217,83.37004067217386,Normal,Normal
2025-05-29 00:27:29.889122,51.853213553320046,359.23207807617223,0.2210104148166853,136.31545598039725,98.91095757974554,Normal,Normal
2025-05-29 00:27:39.889122,45.03721307667802,362.9837785845753,0.196593879509927,189.296386051702,88.24126189059375,Normal,Normal
2025-05-29 00:27:49.889122,47.37530709967898,327.0174112241712,0.2695148414854551,171.99158682497705,75.35233374172168,Normal,Normal
2025-05-29 00:27:59.889122,69.63031022461833,346.8829037764143,0.1850629051680224,164.908721874185,72.1196160022538,Normal,Normal
2025-05-29 00:28:09.889122,61.22207713647677,338.4508111800489,0.2380397504848636,171.85599512843595,78.83918514135738,Normal,Normal
2025-05-29 00:28:19.889122,48.57332091460307,345.354631519182,0.1176264009553996,215.5197057056592,80.56501336589504,Normal,Normal
2025-05-29 00:28:29.889122,55.49045743334668,319.0551972042928,0.0814779085248864,190.69790482791237,63.0349049640669,Normal,Anomaly
2025-05-29 00:28:39.889122,57.272968257200446,357.37139243226216,0.1387928522327767,150.6091033662153,62.43287542151131,Normal,Normal
2025-05-29 00:28:49.889122,54.36445066961944,346.2341239017891,0.1278267282782775,171.02934603163132,53.1533531917094,Normal,Normal
2025-05-29 00:28:59.889122,61.25756184968185,337.84384167299964,0.2233239941491797,200.36881856030956,66.27561792458619,Normal,Normal
2025-05-29 00:29:09.889122,62.13593633410028,323.90227869017247,0.2251251599642835,170.55508496937074,72.5729199779788,Normal,Normal
2025-05-29 00:29:19.889122,57.05278778821544,375.3116947567526,0.1631977738183567,194.3213774459941,80.32331030625093,Normal,Normal
2025-05-29 00:29:29.889122,47.37358023566534,362.0514624019793,0.2078471548144562,105.21982036054176,77.16762990501665,Normal,Normal
2025-05-29 00:29:39.889122,48.448211983002494,347.5147528010427,0.2712142279088184,179.99901792614847,42.37808347848615,Normal,Normal
2025-05-29 00:29:49.889122,63.640873608697376,324.1488255284795,0.1168693563541095,166.49082224252058,77.37318842043324,Normal,Normal
2025-05-29 00:29:59.889122,42.43664393334043,363.91022939149246,0.1798719351655509,100.33299770047252,77.52759054358685,Normal,Normal
2025-05-29 00:30:09.889122,48.16738480871349,345.9247348052877,0.2186979573493717,116.30918486754209,73.92496207871552,Normal,Normal
2025-05-29 00:30:19.889122,60.83648073223066,339.76541430039106,0.1875402114657108,149.13465416602838,74.28260805722333,Normal,Normal
2025-05-29 00:30:29.889122,52.07810592696217,350.8397129538995,0.1529807572102904,151.224879043023,80.35461025371355,Normal,Normal
2025-05-29 00:30:39.889122,57.441700636505146,335.2826862314486,0.2129087846048915,162.90649087155455,61.50216059631612,Normal,Normal
2025-05-29 00:30:49.889122,52.91839770150223,345.14003358169776,0.2621511363517722,181.12286578692888,71.6611636829982,Normal,Normal
2025-05-29 00:30:59.889122,61.30501299531768,341.5467413207488,0.1984964228278873,164.07501862686587,79.65192595429627,Normal,Normal
2025-05-29 00:31:09.889122,56.74626214507131,350.3121726698874,0.1246868835169102,155.4987176759662,68.97633940008727,Normal,Normal
2025-05-29 00:31:19.889122,49.90149045879989,342.0847505578143,0.1872544633696171,134.96740340205994,72.33823976091502,Normal,Normal
2025-05-29 00:31:29.889122,70.74217933032082,360.71624136181873,0.1250031689774471,116.40077281856752,69.50201435061989,Normal,Normal
2025-05-29 00:31:39.889122,82.295139389044,338.72923619646565,0.1972516198834324,115.81257390223638,74.7762000872866,Faulty,Normal
2025-05-29 00:31:49.889122,39.233562083129925,347.59229300850814,0.1596186812407934,159.87603544683705,79.90754313436372,Normal,Normal
2025-05-29 00:31:59.889122,56.64039839013879,348.63441812169134,0.1806280911757664,126.00546413043897,78.47097104604343,Normal,Normal
2025-05-29 00:32:09.889122,63.16999255164269,373.4115629615172,0.2063741041034466,167.52274348005344,56.83784649161952,Normal,Normal
2025-05-29 00:32:19.889122,42.49244414353132,356.47926476833794,0.1657300329193865,122.380041062253,94.056221830422,Normal,Normal
2025-05-29 00:32:29.889122,63.12130202121357,343.4214687311362,0.1524168386433742,75.23899283116793,90.16999949199968,Normal,Normal
2025-05-29 00:32:39.889122,49.95737751224553,342.7353800192729,0.1862075498493653,203.09435030474117,81.18772183431672,Normal,Normal
2025-05-29 00:32:49.889122,47.79925617920527,365.6990973027033,0.2622980732900946,139.92453471191504,86.16918521862229,Normal,Normal
2025-05-29 00:32:59.889122,63.40221315039347,341.8809126041052,0.1935262032055328,130.35953190650736,64.36100174407889,Normal,Normal
2025-05-29 00:33:09.889122,71.59754971612927,371.3973192125122,0.1962655000201936,116.81472234843356,90.11231741388949,Normal,Normal
2025-05-29 00:33:19.889122,44.74480751528305,357.3872308970832,0.2642241401312108,89.29745968520425,92.4699158345458,Normal,Normal
2025-05-29 00:33:29.889122,71.00482170662022,354.7204602632748,0.1749159638719826,137.86235823537123,50.19480124453527,Normal,Normal
2025-05-29 00:33:39.889122,49.650575378498,377.2830466829348,0.266911267388611,134.3105790416012,62.69372971559461,Normal,Normal
2025-05-29 00:33:49.889122,63.582126162152775,344.8565523051677,0.2421642892893903,135.18624950763711,85.75305563423849,Normal,Normal
2025-05-29 00:33:59.889122,36.04782255489216,358.08663258016367,0.2016927659644244,132.31485811559492,70.28304119694111,Normal,Normal
2025-05-29 00:34:09.889122,43.34361799305766,332.0623457428904,0.1362830698199493,107.63546200296427,91.718266061549,Normal,Normal
2025-05-29 00:34:19.889122,61.609769363540295,362.7289876282833,0.2260547546130654,158.7882532443334,60.46758346017495,Normal,Normal
2025-05-29 00:34:29.889122,45.9502416062314,353.7323143920461,0.1975294446846488,131.7498484639973,63.41018500364315,Normal,Normal
2025-05-29 00:34:39.889122,51.776554296757205,316.6143670292818,0.2168619831079306,157.5701192825177,47.63139963005361,Normal,Normal
2025-05-29 00:34:49.889122,63.469653125493664,326.1037003285473,0.2352766689421669,130.93392818086247,109.488437321715,Normal,Anomaly
2025-05-29 00:34:59.889122,49.91597343081381,368.7558597582392,0.2599409300473588,183.0528953887431,48.73366135237889,Normal,Normal
2025-05-29 00:35:09.889122,44.16405792933312,353.16797626975057,0.1878342513541785,191.4446326626397,38.18245874109991,Normal,Normal
2025-05-29 00:35:19.889122,52.98430557217698,363.6685657808565,0.224145467400797,161.84018209373423,76.31950084873318,Normal,Normal
2025-05-29 00:35:29.889122,39.73600124830208,373.93447706657616,0.1971261951875742,113.13027914423522,71.650729929873,Normal,Normal
2025-05-29 00:35:39.889122,49.58757910170857,364.49987723399227,0.2304980240295095,157.8171564773279,75.83438221898118,Normal,Normal
2025-05-29 00:35:49.889122,52.15233034319371,337.29183044976406,0.2228134656656321,156.14462044021562,53.430386600784175,Normal,Normal
2025-05-29 00:35:59.889122,50.90517033475688,369.2145405834748,0.2266402133320134,144.91066804127,68.0694817286073,Normal,Normal
2025-05-29 00:36:09.889122,37.03476963804091,352.79389627693337,0.1666267033920841,180.6447530275577,73.36738931080849,Normal,Normal
2025-05-29 00:36:19.889122,42.21168885851805,364.68988841666425,0.2052481391823306,170.52773496535482,64.6453939316675,Normal,Normal
2025-05-29 00:36:29.889122,44.55899381684717,370.5871772812174,0.2261212060963159,193.60605652482144,57.079018279795655,Normal,Normal
2025-05-29 00:36:39.889122,49.06842461343092,362.2859042363283,0.1848984328218179,153.78726765269633,52.01495412493648,Normal,Normal
2025-05-29 00:36:49.889122,36.66992645316606,343.22598304340846,0.1297685243187146,90.44288235619788,67.47536453314932,Normal,Normal
2025-05-29 00:36:59.889122,64.87415485220379,352.492129230586,0.1405792021896297,150.02992418773107,79.44929067613857,Normal,Normal
2025-05-29 00:37:09.889122,59.20745198884619,361.6079331493648,0.2652592578609634,177.0909508234707,93.01971315985357,Normal,Normal
2025-05-29 00:37:19.889122,62.3160117088761,343.9574257872464,0.2493625664026506,157.17573603411606,77.35552257308663,Normal,Normal
2025-05-29 00:37:29.889122,61.54121937007949,316.3609570153029,0.2463792332858632,181.62109399452936,66.15870750516281,Normal,Normal
2025-05-29 00:37:39.889122,44.73804503403896,385.1600358913015,0.2286527089745799,125.85164575017858,76.0510422721639,Normal,Normal
2025-05-29 00:37:49.889122,73.74779432493975,316.5231704421266,0.2362089816101076,186.80962094459565,99.26110443643188,Normal,Anomaly
2025-05-29 00:37:59.889122,38.30119302634371,343.6419453028543,0.2348297571258368,199.19520381039237,66.58629438326572,Normal,Normal
2025-05-29 00:38:09.889122,48.52890165382685,353.403075029192,0.2903580809364824,196.0469544265511,97.41929271162888,Normal,Normal
2025-05-29 00:38:19.889122,54.02614649742632,353.3085466495202,0.1653879054006334,123.38188798397124,81.69101582497362,Normal,Normal
2025-05-29 00:38:29.889122,60.975908113619454,326.740674506773,0.1236741194433158,89.31427252333327,71.00613227062283,Normal,Normal
2025-05-29 00:38:39.889122,35.61127363013742,339.3280348389326,0.1780290750093079,154.99702037595938,78.05099904350186,Normal,Normal
2025-05-29 00:38:49.889122,54.29189456504896,350.6196135207756,0.2206837314736212,102.87306733106251,32.14398364123346,Normal,Normal
2025-05-29 00:38:59.889122,65.43480069690283,360.4955030853837,0.1494483981507733,224.59588365689663,76.81308959651244,Normal,Normal
2025-05-29 00:39:09.889122,52.14132534815107,357.4218992875269,0.1461436262535283,158.75766855564558,42.11300383726969,Normal,Normal
2025-05-29 00:39:19.889122,65.31559371244515,364.8907926784967,0.128233860691799,153.49946688998062,103.07379912987834,Normal,Normal
2025-05-29 00:39:29.889122,79.02750821899185,327.725490181983,0.1841315991360511,193.5309906804656,87.65799997378917,Faulty,Anomaly
2025-05-29 00:39:39.889122,44.689778205715164,332.09757872091154,0.2382299544272259,157.29326082872237,50.60628629421697,Normal,Normal
2025-05-29 00:39:49.889122,50.871992223021984,340.456321843993,0.2470000145865386,167.4675091741534,55.49239225202631,Normal,Normal
2025-05-29 00:39:59.889122,48.40021192246415,345.0008255451114,0.1106507865013229,159.85578180105097,99.24478278604867,Normal,Normal
2025-05-29 00:40:09.889122,50.733641696736,356.9028929257188,0.13750227409228,140.6776797527496,80.69411241881963,Normal,Normal
2025-05-29 00:40:19.889122,57.69708693358008,339.77531306618573,0.2844767493868557,185.30387409664831,79.57084367277723,Normal,Normal
2025-05-29 00:40:29.889122,42.17313865629144,344.81679407845814,0.1735608388137508,166.02235986099856,82.17185856967154,Normal,Normal
2025-05-29 00:40:39.889122,62.51163461079267,349.34476666011454,0.2628485755714133,122.40387076015944,79.52092875195238,Normal,Normal
2025-05-29 00:40:49.889122,50.72045392577536,344.3646812583052,0.1934931759976849,227.17247682523384,71.62845339500853,Normal,Normal
2025-05-29 00:40:59.889122,53.50266723614473,357.3497801518149,0.1716454898905846,159.83963943676437,79.88875188866795,Normal,Normal
2025-05-29 00:41:09.889122,47.63804875498609,366.1115526852154,0.1816137962794299,184.5352892052648,103.66492885042588,Normal,Normal
2025-05-29 00:41:19.889122,45.85583726388499,360.4340235663208,0.1717786455819469,135.67847259841767,80.8174918061695,Normal,Normal
2025-05-29 00:41:29.889122,37.75879250382711,343.76304947033947,0.1442498196954796,151.40057205503516,90.54620576409974,Normal,Normal
2025-05-29 00:41:39.889122,43.9689927074836,356.16801962931805,0.1775830947439815,168.40193512836922,73.20170055706087,Normal,Normal
